n_trial,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,wheel_rotation
173,Prioritise4,1,triangle,square,circle,cross,"0.4630300053623657,0.39022810787803497,-1.0","0.9709143462906737,0.05487098646765176,0.5521665648538059","0.47470490157818523,0.38660875671905104,-1.0","-0.05680994196765965,0.4931478034098584,-0.2567707460520542",124,302,123,177,"0.9709143462906737,0.05487098646765176,0.5521665648538059",302,295
174,NoPrioritise,0,square,circle,cross,triangle,"1.0,-0.28331765203541326,-0.06912673399707303","1.0,-0.1453950522675579,0.29343624696038684","-0.045760705841983884,0.4412666063320212,0.45569155140365925","0.6526534052453359,0.32395804637990677,-1.0",355,328,229,108,"1.0,-0.28331765203541326,-0.06912673399707303",355,267
175,Prioritise4,0,triangle,cross,circle,square,"1.0,0.11693500061052231,-1.0","0.2563330525591274,0.3540064263668754,0.6360281906414551","1.0,0.023895135487088437,0.520455959599228","1.0,-0.2853220527670477,-0.0836186653125478",73,254,306,356,"1.0,0.11693500061052231,-1.0",73,25
176,Prioritise3,1,cross,circle,triangle,square,"1.0,-0.03828278687151976,-1.0","0.8189948021797893,0.2510686603392729,-1.0","-0.03665861455697994,0.4386499069954206,0.4655003413302212","1.0,-0.2133971103908915,-0.5647212078646006",52,94,230,27,"0.8189948021797893,0.2510686603392729,-1.0",94,216
177,Prioritise4,1,square,circle,triangle,cross,"1.0,-0.1558548551326704,-0.7405909184559469","1.0,0.11693500061052231,-1.0","0.41670369996421397,0.40402696808005323,-1.0","0.14752787305018233,0.4669625621869047,-0.7174796825499677",36,73,128,153,"1.0,0.11693500061052231,-1.0",73,79
178,Prioritise1,2,circle,triangle,square,cross,"1.0,-0.24513616553833184,-0.4641238358039159","0.18759316868675757,0.45946387343509576,-0.8398972692549822","1.0,-0.28849207683894174,-0.11276294357485506","0.8771865507724368,0.22170185938115816,-1.0",21,149,358,89,"1.0,-0.28849207683894174,-0.11276294357485506",358,347
179,Prioritise2,2,square,triangle,circle,cross,"0.02803139784776887,0.4850479085911541,-0.44669070010662637","0.9026141269879491,0.09282770385166228,0.5869975937203944","1.0,-0.14190666083918357,-0.7896703829265752","1.0,-0.2618543528600009,0.0306611530728087",166,297,38,348,"1.0,-0.14190666083918357,-0.7896703829265752",38,99
180,Prioritise1,1,cross,triangle,circle,square,"0.5217173616076898,0.3714436344565344,-1.0","0.8072476110492377,0.25673500061136667,-1.0","1.0,-0.289651960671372,-0.12741280502186536","0.21850949126575658,0.4532202130288874,-0.9933869065076532",119,95,359,146,"0.8072476110492377,0.25673500061136667,-1.0",95,66
181,Prioritise3,2,cross,square,circle,triangle,"0.05398205218015839,0.48170764156945833,-0.5023703861935837","1.0,-0.15960027999342463,0.2690977661520819","0.10691635848548953,0.39815526341168916,0.5740986907036785","0.7599790593392,0.278698430329378,-1.0",163,330,243,99,"0.10691635848548953,0.39815526341168916,0.5740986907036785",243,325
182,NoPrioritise,1,square,cross,triangle,circle,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474","0.3485477954945324,0.4227267056127266,-1.0","0.6646065852612066,0.3192149609683923,-1.0","1.0,-0.06852917744512788,-1.0",181,134,107,48,"0.3485477954945324,0.4227267056127266,-1.0",134,48
183,Prioritise4,2,square,triangle,circle,cross,"1.0,-0.10086551076024819,0.3631766774585774","1.0,-0.24513616553833184,-0.4641238358039159","0.984183681480933,0.0471694796759472,0.544551712303033","1.0,-0.1159761024614836,0.3405028198215041",322,21,303,324,"0.984183681480933,0.0471694796759472,0.544551712303033",303,159
184,NoPrioritise,0,circle,triangle,cross,square,"1.0,0.023895135487088437,0.520455959599228","1.0,-0.20752138035248524,-0.5823144238115788","0.9026141269879491,0.09282770385166228,0.5869975937203944","0.7278119810668549,0.17880451220180715,0.6471802765379799",306,28,297,285,"1.0,0.023895135487088437,0.520455959599228",306,164
185,Prioritise1,0,circle,cross,triangle,square,"0.03656203285471027,0.4839890544285097,-0.46499532916065","0.0809641014742315,0.4778728517952051,-0.560834903418019","0.7127176267031001,0.18557291042394586,0.6506302425082333","-0.1160886962144162,0.49493957268076216,-0.09618366371381681",165,160,284,187,"0.03656203285471027,0.4839890544285097,-0.46499532916065",165,325
186,Prioritise4,3,cross,triangle,circle,square,"0.3446475566939091,0.32593623267112437,0.6573177271493604","0.04521328814621106,0.4828757040428189,-0.4835461552047625","0.31518019558100097,0.43119815975599396,-1.0","0.7243026375027783,0.2944273290124073,-1.0",260,164,137,102,"0.7243026375027783,0.2944273290124073,-1.0",102,306
187,Prioritise1,1,circle,triangle,cross,square,"0.17237529551869346,0.3792456671279014,0.6058334931269098","0.7428418032534498,0.17196979648312705,0.6434837115546581","1.0,-0.21761393967782516,0.1537648375256555","0.07186027412725471,0.47920645949573504,-0.5409731165987569",248,286,339,161,"0.7428418032534498,0.17196979648312705,0.6434837115546581",286,270
188,NoPrioritise,3,square,triangle,circle,cross,"0.7362113369355152,0.2892555466706437,-1.0","0.15741439024530024,0.4651753747362595,-0.7441898531558468","-0.05680994196765965,0.4931478034098584,-0.2567707460520542","1.0,-0.27293323902243416,-0.35332683897484074",101,152,177,14,"1.0,-0.27293323902243416,-0.35332683897484074",14,189
189,Prioritise4,1,square,circle,cross,triangle,"-0.1415152911985038,0.4725588943334964,0.2868282896334675","1.0,-0.13481497066722903,-0.8172789642511413","0.09441071644993482,0.40170970408167506,0.5670564126145141","-0.09355100115627268,0.4555421476647945,0.3928507547204487",214,39,242,223,"1.0,-0.13481497066722903,-0.8172789642511413",39,179
190,Prioritise3,0,triangle,square,cross,circle,"0.5691306813430501,0.3551652128948415,-1.0","0.9026141269879491,0.09282770385166228,0.5869975937203944","1.0,-0.10086551076024819,0.3631766774585774","0.9677931896988998,0.1712594071065523,-1.0",115,297,322,81,"0.5691306813430501,0.3551652128948415,-1.0",115,67
191,Prioritise4,1,cross,square,triangle,circle,"0.7362113369355152,0.2892555466706437,-1.0","1.0,-0.25779156666188097,0.04465505589445962","1.0,-0.23006636068103248,-0.5135224369802548","-0.11109230792064029,0.494998675286374,-0.11182488810932678",101,347,24,186,"1.0,-0.25779156666188097,0.04465505589445962",347,205
192,Prioritise3,3,circle,triangle,square,cross,"1.0,-0.18904346603826983,-0.637249894721835","1.0,0.023895135487088437,0.520455959599228","-0.10674528321075638,0.4597702151299572,0.3704541436797111","0.6526534052453359,0.32395804637990677,-1.0",31,306,221,108,"0.6526534052453359,0.32395804637990677,-1.0",108,66
193,NoPrioritise,2,triangle,circle,square,cross,"-0.1582066093163167,0.48234509352938293,0.19584550247902222","1.0,-0.007413941176475647,0.4855113905503705","1.0,-0.12042756170577695,-0.8836340589512358","0.9973143857544444,0.03943765994348003,0.5367265506444097",207,310,41,304,"1.0,-0.12042756170577695,-0.8836340589512358",41,193
194,Prioritise1,0,circle,square,triangle,cross,"0.6407010103455535,0.32862970770224886,-1.0","-0.08288077159008311,0.49449913405181634,-0.1914000323192474","1.0,-0.20149881210311282,-0.6002331830476271","0.18759316868675757,0.45946387343509576,-0.8398972692549822",109,181,29,149,"0.6407010103455535,0.32862970770224886,-1.0",109,105
195,Prioritise1,1,square,circle,triangle,cross,"-0.15425303278284086,0.49074605836511664,0.06966808771232391","1.0,-0.13815640460244194,0.305409278040333","1.0,-0.03828278687151976,-1.0","0.9026141269879491,0.09282770385166228,0.5869975937203944",198,327,52,297,"1.0,-0.13815640460244194,0.305409278040333",327,345
196,Prioritise1,1,circle,square,cross,triangle,"-0.07115460775268467,0.4487065849390661,0.42510855757080535","0.38240568475417525,0.4136729392938614,-1.0","0.9898363577373541,0.15802139914365565,-1.0","0.27079222332264496,0.349525727356639,0.6402021298134932",226,131,79,255,"0.38240568475417525,0.4136729392938614,-1.0",131,94
197,NoPrioritise,1,circle,triangle,cross,square,"1.0,-0.19319706407583936,0.20612000948251996","0.6048714455845987,0.34221696469187823,-1.0","1.0,-0.12042756170577695,-0.8836340589512358","1.0,-0.283482916447115,-0.29186272671519153",335,112,41,10,"0.6048714455845987,0.34221696469187823,-1.0",112,14
198,Prioritise2,1,triangle,square,cross,circle,"1.0,-0.15254529173699993,0.2813312795320311","-0.07115460775268467,0.4487065849390661,0.42510855757080535","1.0,-0.29113614091237483,-0.20140827106110581","0.5438403016684124,0.25535465854340766,0.6719910833849003",329,226,4,273,"-0.07115460775268467,0.4487065849390661,0.42510855757080535",226,83
199,Prioritise3,2,circle,triangle,cross,square,"1.0,-0.14892208927791584,-0.7642951287839744","1.0,-0.06229796743051119,0.4171389626044979","0.8168605703912253,0.13684827598857496,0.6213530935889016","0.7836643519746782,0.2678576623980824,-1.0",37,317,291,97,"0.8168605703912253,0.13684827598857496,0.6213530935889016",291,324
200,Prioritise1,0,triangle,square,cross,circle,"1.0,-0.09100024043058197,-1.0","1.0,-0.265680167273015,0.01659727634298691","1.0,-0.18904346603826983,-0.637249894721835","1.0,0.13084904670314157,-1.0",45,349,31,75,"1.0,-0.09100024043058197,-1.0",45,350
201,Prioritise1,2,cross,circle,square,triangle,"0.18759316868675757,0.45946387343509576,-0.8398972692549822","0.9303101871846857,0.07776559495072588,0.5737236459068971","1.0,-0.23006636068103248,-0.5135224369802548","0.10691635848548953,0.39815526341168916,0.5740986907036785",149,299,24,243,"1.0,-0.23006636068103248,-0.5135224369802548",24,237
202,Prioritise4,2,cross,circle,square,triangle,"-0.11850987372908683,0.4637398184337027,0.34737226103556385","0.49743207809976986,0.2728177294164349,0.672458831583457","0.9709143462906737,0.05487098646765176,0.5521665648538059","-0.04985376064386149,0.4926777683571715,-0.2733707743273047",219,270,302,176,"0.9709143462906737,0.05487098646765176,0.5521665648538059",302,275
203,Prioritise1,1,square,triangle,circle,cross,"1.0,0.09568719202827336,-1.0","0.5593128013847881,0.24938009178326226,0.6713213889936891","0.4051864188365102,0.30563705046778256,0.6664498358678796","1.0,-0.24030349193845646,-0.4804258498410512",70,274,264,22,"0.5593128013847881,0.24938009178326226,0.6713213889936891",274,219
204,Prioritise2,1,circle,triangle,square,cross,"1.0,0.05938674364207741,-1.0","-0.15857178695416452,0.48845422840718666,0.1127707600476957","-0.11109230792064029,0.494998675286374,-0.11182488810932678","0.38995744222104256,0.31083082350540914,0.6645497918058341",65,201,186,263,"-0.15857178695416452,0.48845422840718666,0.1127707600476957",201,102
205,Prioritise3,2,triangle,cross,circle,square,"1.0,-0.29113614091237483,-0.20140827106110581","-0.12538192785381974,0.49466166942996614,-0.0651744334368548","1.0,-0.29113614091237483,-0.20140827106110581","1.0,-0.2133971103908915,-0.5647212078646006",4,189,4,27,"1.0,-0.29113614091237483,-0.20140827106110581",4,272
206,Prioritise3,1,triangle,square,cross,circle,"1.0,-0.25349859092244853,0.058576446168723484","1.0,-0.07007995956776203,0.4066709204115653","-0.14715582087117385,0.4925402828135286,0.025608434090147236","0.013319861281873457,0.4245182348375207,0.5115287599103473",346,318,195,235,"1.0,-0.07007995956776203,0.4066709204115653",318,220
207,Prioritise1,0,triangle,cross,square,circle,"0.4511598862406949,0.28958122135142217,0.6706112376461497","1.0,-0.2905255226561695,-0.14211314919909668","0.1673887875274096,0.46333008938060627,-0.7729226224565875","1.0,-0.2812391217555803,-0.30713162009795525",267,0,151,11,"0.4511598862406949,0.28958122135142217,0.6706112376461497",267,227
208,Prioritise3,0,triangle,square,cross,circle,"-0.1334211421392112,0.46921826779504494,0.31151742599586085","1.0,-0.27293323902243416,-0.35332683897484074","-0.15425303278284086,0.49074605836511664,0.06966808771232391","1.0,-0.15254529173699993,0.2813312795320311",216,14,198,329,"-0.1334211421392112,0.46921826779504494,0.31151742599586085",216,344
209,Prioritise1,3,circle,square,cross,triangle,"0.8423878648894922,0.2395276862660105,-1.0","0.17237529551869346,0.3792456671279014,0.6058334931269098","0.8072476110492377,0.25673500061136667,-1.0","1.0,-0.0932311933171065,0.374286934875081",92,248,95,321,"1.0,-0.0932311933171065,0.374286934875081",321,265
210,NoPrioritise,2,circle,triangle,cross,square,"1.0,-0.030699357614306977,-1.0","1.0,0.13084904670314157,-1.0","-0.14500574250124976,0.47413711311303364,0.2742570559677715","0.4665589352747248,0.2840716923699367,0.6714844115718321",53,75,213,268,"-0.14500574250124976,0.47413711311303364,0.2742570559677715",213,17
211,Prioritise2,2,circle,triangle,square,cross,"1.0,-0.14190666083918357,-0.7896703829265752","0.6168077568629242,0.33775906377670717,-1.0","1.0,-0.29111130123666484,-0.15686324257888173","1.0,-0.10086551076024819,0.3631766774585774",38,111,1,322,"1.0,-0.29111130123666484,-0.15686324257888173",1,238
212,Prioritise2,0,square,circle,cross,triangle,"1.0,-0.1694459751095364,-0.6968170409133772","0.6526534052453359,0.32395804637990677,-1.0","0.5453823652594301,0.36344457638027117,-1.0","1.0,-0.07007995956776203,0.4066709204115653",34,108,117,318,"1.0,-0.1694459751095364,-0.6968170409133772",34,215
213,Prioritise1,0,triangle,square,cross,circle,"1.0,-0.0855518419522695,0.38524161028667625","1.0,0.1513135807267587,-1.0","1.0,-0.03882752461224859,0.44751763152896373","-0.05454842094763246,0.44381461100324726,0.4456881091586087",320,78,314,228,"1.0,-0.0855518419522695,0.38524161028667625",320,145
214,Prioritise1,2,triangle,cross,circle,square,"0.19977821842497323,0.3711442763159587,0.6168699381761522","1.0,-0.176090722701999,-0.6762956704638035","1.0,-0.24898244687401672,0.0724226931177736","-0.14981892062729885,0.491997057231198,0.04039774195876733",250,33,345,196,"1.0,-0.24898244687401672,0.0724226931177736",345,42
215,Prioritise3,3,square,circle,triangle,cross,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595","0.6048714455845987,0.34221696469187823,-1.0","0.30417514509994215,0.43389432139899475,-1.0","-0.02724900693809007,0.43596400275120595,0.47511170232003863",193,112,138,231,"-0.02724900693809007,0.43596400275120595,0.47511170232003863",231,286
216,Prioritise4,0,triangle,square,circle,cross,"1.0,-0.15960027999342463,0.2690977661520819","1.0,-0.10086551076024819,0.3631766774585774","-0.137653653553384,0.47091943313012696,0.2992494234533911","0.3000437839717358,0.34032750492681907,0.6478023910819077",330,322,215,257,"1.0,-0.15960027999342463,0.2690977661520819",330,344
217,NoPrioritise,1,square,circle,triangle,cross,"0.6210691465439071,0.22472865664823272,0.6660842894513506","1.0,-0.14892208927791584,-0.7642951287839744","-0.1598212484830719,0.4866460428277808,0.1409432704458322","1.0,-0.22467733398512213,-0.5303566464837048",278,37,203,25,"1.0,-0.14892208927791584,-0.7642951287839744",37,165
218,Prioritise4,0,circle,triangle,square,cross,"0.9788490541088481,0.1646703741338249,-1.0","1.0,-0.176090722701999,-0.6762956704638035","1.0,-0.266139671692747,-0.3844942650329082","0.49743207809976986,0.2728177294164349,0.672458831583457",80,33,16,270,"0.9788490541088481,0.1646703741338249,-1.0",80,286
219,Prioritise4,3,triangle,circle,cross,square,"-0.15601024525342333,0.4900377710624384,0.08414494382818494","0.7123805921607476,0.2995277721370815,-1.0","-0.09478536258948067,0.49485771099788134,-0.15929400236046964","1.0,0.10990102188412854,-1.0",199,103,183,72,"1.0,0.10990102188412854,-1.0",72,122
220,NoPrioritise,0,square,triangle,cross,circle,"1.0,-0.2583995670372059,-0.4160170008955538","-0.10032491436032498,0.45768874039972984,0.3817396096664756","-0.1599394399400429,0.4856569012506431,0.15485318992015062","1.0,0.1377261376429495,-1.0",18,222,204,76,"1.0,-0.2583995670372059,-0.4160170008955538",18,100
