id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,112,test,Prioritise1,0,cross,triangle,square,circle,"1.0,-0.28715474606071,-0.26149890951485844","0.5902286499321849,0.2372037618456999,0.6692134526599127","0.15741439024530024,0.4651753747362595,-0.7441898531558468","1.0,0.1377261376429495,-1.0",8,276,152,76,"1.0,-0.28715474606071,-0.26149890951485844",8,"1.0,-0.291416597096681,-0.18651092035548889",3,19,3.7528714999998556
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,113,test,Prioritise1,2,cross,square,triangle,circle,"1.0,-0.19319706407583936,0.20612000948251996","0.13253781604398185,0.3908200528647623,0.5874938236427092","1.0,0.09568719202827336,-1.0","-0.1160886962144162,0.49493957268076216,-0.09618366371381681",335,245,70,187,"1.0,0.09568719202827336,-1.0",70,"0.07186027412725471,0.47920645949573504,-0.5409731165987569",161,274,1.8675733999998556
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,114,test,Prioritise2,0,square,triangle,cross,circle,"1.0,-0.223312447401106,0.14042906010430367","0.9439739668489959,0.07017173146500566,0.5667550331301558","1.0,-0.10580765013847959,-0.9756165541078137","-0.10587186235375057,0.4950046804635242,-0.12755688133261178",340,300,43,185,"1.0,-0.223312447401106,0.14042906010430367",340,"0.7599790593392,0.278698430329378,-1.0",99,13,2.7408213999997315
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,115,test,Prioritise3,2,square,triangle,cross,circle,"1.0,0.022205290041545256,-1.0","-0.15745197328482874,0.48927392525561153,0.09851328502402845","1.0,-0.2541916545294901,-0.43193236346031305","0.28536486694739915,0.3449661378960809,0.6441272460635925",60,200,19,256,"1.0,-0.2541916545294901,-0.43193236346031305",19,"1.0,-0.2812391217555803,-0.30713162009795525",11,28,2.608473700000104
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,116,test,Prioritise3,0,square,circle,cross,triangle,"0.013319861281873457,0.4245182348375207,0.5115287599103473","0.5335383805596645,0.36747902832868284,-1.0","1.0,0.03716450464441401,-1.0","1.0,-0.2914084206358549,-0.1716625835351976",235,118,62,2,"0.013319861281873457,0.4245182348375207,0.5115287599103473",235,"0.1997782184249719,0.37114427631595914,0.6168699381761522",250,174,2.9689170999999988
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,117,test,Prioritise1,0,triangle,cross,square,circle,"-0.06359610428535867,0.4935649245563736,-0.24027710533734647","1.0,0.022205290041545256,-1.0","0.35978173682339754,0.41977397962065344,-1.0","1.0,-0.27259515439613147,-0.011730747350127468",178,60,133,351,"-0.06359610428535867,0.4935649245563736,-0.24027710533734647",178,"-0.11109230792064029,0.494998675286374,-0.11182488810932678",186,106,3.383602900000369
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,118,test,Prioritise3,3,square,circle,cross,triangle,"0.4397882380638529,0.39726260220805054,-1.0","0.17237529551869346,0.3792456671279014,0.6058334931269098","1.0,-0.265680167273015,0.01659727634298691","1.0,0.031678509722878445,0.528693730626498",126,248,349,305,"1.0,0.031678509722878445,0.528693730626498",305,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,142,2.9386219999996683
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,119,test,Prioritise3,2,square,circle,triangle,cross,"1.0,-0.05449202187079283,0.427438243059558","-0.12538192785381974,0.49466166942996614,-0.0651744334368548","0.911575527904773,0.20327130372654878,-1.0","0.2277843781848521,0.3627318956570289,0.6269388339435948",316,189,86,252,"0.911575527904773,0.20327130372654878,-1.0",86,"0.7362113369355152,0.2892555466706437,-1.0",101,143,2.381630199999563
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,120,test,Prioritise4,3,triangle,circle,square,cross,"1.0,-0.00039510366743955583,-1.0","0.2081252941518954,0.4553611512282272,-0.9356957589344492","1.0,0.023895135487088437,0.520455959599228","0.11962807502985351,0.3945255124543332,0.5809118383777745",57,147,306,244,"0.11962807502985351,0.3945255124543332,0.5809118383777745",244,"0.1456375685133382,0.387038501124352,0.5938426811268567",246,163,2.4716567000000396
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,121,test,Prioritise3,0,square,circle,triangle,cross,"0.14752787305018233,0.4669625621869047,-0.7174796825499677","-0.07115460775268467,0.4487065849390661,0.42510855757080535","1.0,0.07402842417913646,-1.0","1.0,-0.10844910144201803,0.3519141850209708",153,226,67,323,"0.14752787305018233,0.4669625621869047,-0.7174796825499677",153,"1.0,-0.2853220527670477,-0.0836186653125478",356,116,1.8458920999996735
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,122,test,NoPrioritise,0,square,triangle,circle,cross,"0.09017416231209929,0.4764835565228893,-0.581140049938324","1.0,-0.030978196634575572,0.4572913763932509","0.17237529551869346,0.3792456671279014,0.6058334931269098","-0.15857178695416452,0.48845422840718666,0.1127707600476957",159,313,248,201,"0.09017416231209929,0.4764835565228893,-0.581140049938324",159,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,43,2.689278899999863
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,123,test,Prioritise2,2,cross,square,triangle,circle,"1.0,-0.12042756170577695,-0.8836340589512358","0.11962807502985351,0.3945255124543332,0.5809118383777745","0.3373683384989987,0.425614728337375,-1.0","-0.13746749759655974,0.49384364036211803,-0.01935357496354817",41,244,135,192,"0.3373683384989987,0.425614728337375,-1.0",135,"1.0,-0.007413941176475647,0.4855113905503705",310,112,2.507249199999933
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,124,test,NoPrioritise,0,triangle,square,circle,cross,"-0.15325530146069954,0.47850880592239364,0.23567289266690317","0.5283655398475315,0.26125276704655587,0.6724040666408482","0.3937919637711427,0.41052389502637143,-1.0","1.0,-0.13815640460244194,0.305409278040333",210,272,130,327,"-0.15325530146069954,0.47850880592239364,0.23567289266690317",210,"-0.1336957186097738,0.49417000388378884,-0.03453353894846056",191,94,2.2554015999999137
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,125,test,NoPrioritise,3,cross,square,circle,triangle,"1.0,0.007155954649565421,-1.0","0.011345098196205106,0.4870029319956142,-0.41073039696963887","1.0,-0.10844910144201803,0.3519141850209708","-0.12881863109484093,0.46745492896353924,0.32362925960524147",58,168,323,217,"-0.12881863109484093,0.46745492896353924,0.32362925960524147",217,"-0.10674528321075638,0.4597702151299572,0.3704541436797111",221,333,1.839353399999709
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,126,test,Prioritise2,1,triangle,cross,square,circle,"-0.11280811015512238,0.4617870748317987,0.35899735609320693","1.0,0.14454808295369936,-1.0","0.9026141269879491,0.09282770385166228,0.5869975937203944","0.15741439024530024,0.4651753747362595,-0.7441898531558468",220,77,297,152,"1.0,0.14454808295369936,-1.0",77,"0.8458569493622168,0.12238552790175761,0.6108291411981881",293,358,1.6421308000003592
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,127,test,Prioritise2,1,square,circle,triangle,cross,"0.6056610145008174,0.2310032177113197,0.6677762187869551","0.03525654226328623,0.4183671124064994,0.5284836519992187","1.0,-0.07604755533137741,-1.0","0.4282253351913974,0.40067838587068505,-1.0",277,237,47,127,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,"0.07004997715874661,0.40859431628906884,0.5522929170622126",240,146,3.028547200000048
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,128,test,Prioritise2,3,square,cross,circle,triangle,"1.0,-0.28849207683894174,-0.11276294357485506","1.0,-0.030978196634575572,0.4572913763932509","0.12802681261339854,0.47036395437091305,-0.6683938146358337","0.03525654226328623,0.4183671124064994,0.5284836519992187",358,313,155,237,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,"-0.017538974095646753,0.43320838581829424,0.48452289736445553",232,44,1.8325245999999424
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,129,test,Prioritise3,0,triangle,square,cross,circle,"1.0,-0.28545618498147696,-0.27665271730440133","0.6517915958318632,0.21196052870658733,0.661939301509457","0.29323185337982705,0.4365272844863326,-1.0","0.9898363577373541,0.15802139914365565,-1.0",9,280,139,79,"1.0,-0.28545618498147696,-0.27665271730440133",9,"0.18759316868675757,0.45946387343509576,-0.8398972692549822",149,40,2.214868999999908
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,130,test,Prioritise4,3,triangle,circle,square,cross,"0.10691635848548953,0.39815526341168916,0.5740986907036785","-0.12966480223349675,0.49444262706220066,-0.04980752507879116","0.9439739668489959,0.07017173146500566,0.5667550331301558","1.0,-0.22467733398512213,-0.5303566464837048",243,190,300,25,"1.0,-0.22467733398512213,-0.5303566464837048",25,"1.0,-0.2812391217555803,-0.30713162009795525",11,268,5.089893899999879
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,131,test,Prioritise1,0,triangle,cross,square,circle,"0.03656203285471027,0.4839890544285097,-0.46499532916065","0.2419946445565604,0.35840841428502257,0.6316066564714324","1.0,-0.176090722701999,-0.6762956704638035","0.5929450132200651,0.3466038519932022,-1.0",165,253,33,113,"0.03656203285471027,0.4839890544285097,-0.46499532916065",165,"-0.09478536258948067,0.49485771099788134,-0.15929400236046964",183,1,5.2834797000000435
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,132,test,Prioritise1,1,cross,triangle,square,circle,"0.28536486694739915,0.3449661378960809,0.6441272460635925","0.8189948021797893,0.2510686603392729,-1.0","-0.028015013033697245,0.49094955428922593,-0.32385780920023366","1.0,-0.2784883645829067,-0.04031082501765193",256,94,173,353,"0.8189948021797893,0.2510686603392729,-1.0",94,"-0.007535811164553707,0.4303825516742039,0.4937312314227156",233,226,2.5198592000001554
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,133,test,NoPrioritise,0,circle,triangle,square,cross,"0.6517915958318632,0.21196052870658733,0.661939301509457","1.0,0.04460337025072447,-1.0","1.0,-0.2117453636986133,0.16700499532847024","0.04661056885000425,0.4151827959781793,0.5366388806382338",280,63,338,238,"0.6517915958318632,0.21196052870658733,0.661939301509457",280,"0.7874973343482177,0.15108074255601633,0.6309286527694675",289,15,2.1945928000000094
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,134,test,Prioritise2,1,triangle,cross,circle,square,"1.0,-0.21911833444213913,-0.5474132739956148","0.15891936573799903,0.3831804895186659,0.5999565135488085","-0.004817967995419115,0.4887422579776717,-0.37551595656205394","1.0,-0.02312336799965975,0.4668836380243213",26,247,170,312,"0.15891936573799903,0.3831804895186659,0.5999565135488085",247,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,174,3.5882802000000993
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,135,test,Prioritise1,0,square,triangle,cross,circle,"-0.017538974095646753,0.43320838581829424,0.48452289736445553","-0.020427730643879483,0.49026716567376205,-0.3409363637973366","1.0,-0.04666697700988032,0.4375655321668761","0.854028730639278,0.2336538600688729,-1.0",232,172,315,91,"-0.017538974095646753,0.43320838581829424,0.48452289736445553",232,"-0.017538974095646753,0.43320838581829424,0.48452289736445553",232,277,2.071226399999887
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,136,test,Prioritise3,3,triangle,square,circle,cross,"0.5128942075651803,0.26707393527284795,0.6725600501236935","-0.13746749759655974,0.49384364036211803,-0.01935357496354817","0.3485477954945324,0.4227267056127266,-1.0","1.0,0.06672643376273091,-1.0",271,192,134,66,"1.0,0.06672643376273091,-1.0",66,"-0.07115460775268467,0.4487065849390661,0.42510855757080535",226,165,1.738100100000338
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,137,test,Prioritise2,2,cross,triangle,circle,square,"1.0,-0.18262560807777894,-0.6564771422547051","-0.1442047673080774,0.4930289775224417,0.010718955352132964","0.5453823652594301,0.36344457638027117,-1.0","0.024156992038590452,0.42147876676365525,0.5201127943356356",32,194,117,236,"0.5453823652594301,0.36344457638027117,-1.0",117,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,30,1.4539820999998483
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,138,test,Prioritise4,0,triangle,cross,circle,square,"0.854028730639278,0.2336538600688729,-1.0","-0.13746749759655974,0.49384364036211803,-0.01935357496354817","0.024156992038590452,0.42147876676365525,0.5201127943356356","1.0,-0.1159761024614836,0.3405028198215041",91,192,236,324,"0.854028730639278,0.2336538600688729,-1.0",91,"-0.11109230792064029,0.494998675286374,-0.11182488810932678",186,134,2.002460600000177
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,139,test,Prioritise4,0,square,cross,triangle,circle,"0.6407010103455535,0.32862970770224886,-1.0","1.0,-0.023115205136178596,-1.0","1.0,-0.07007995956776203,0.4066709204115653","0.1997782184249719,0.37114427631595914,0.6168699381761522",109,54,318,250,"0.6407010103455535,0.32862970770224886,-1.0",109,"0.14752787305018233,0.4669625621869047,-0.7174796825499677",153,7,2.545361999999841
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,140,test,Prioritise3,2,square,circle,triangle,cross,"1.0,-0.2905679542092485,-0.21635494529981825","1.0,-0.10844910144201803,0.3519141850209708","-0.07115460775268467,0.4487065849390661,0.42510855757080535","0.6823545184579658,0.19890605819631269,0.6567852503614975",5,323,226,282,"-0.07115460775268467,0.4487065849390661,0.42510855757080535",226,"-0.03665861455697994,0.4386499069954206,0.4655003413302212",230,15,4.069003600000087
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,141,test,Prioritise4,3,cross,circle,triangle,square,"-0.12384754992127334,0.4656289401720195,0.3355818842165046","1.0,0.09568719202827336,-1.0","0.3148218664135791,0.3356097028178475,0.6512264970146455","1.0,-0.19952917352700617,0.19318579588388318",218,70,258,336,"1.0,-0.19952917352700617,0.19318579588388318",336,"1.0,-0.030978196634575572,0.4572913763932509",313,142,4.946316999999908
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,142,test,Prioritise4,1,circle,square,cross,triangle,"0.5691306813430501,0.3551652128948415,-1.0","0.7127176267031001,0.18557291042394586,0.6506302425082333","-0.12538192785381974,0.49466166942996614,-0.0651744334368548","0.11962807502985351,0.3945255124543332,0.5809118383777745",115,284,189,244,"0.7127176267031001,0.18557291042394586,0.6506302425082333",284,"0.07186027412725471,0.47920645949573504,-0.5409731165987569",161,225,2.652456300000267
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,143,test,NoPrioritise,1,cross,circle,triangle,square,"0.9973143857544444,0.03943765994348003,0.5367265506444097","0.4051864188365102,0.30563705046778256,0.6664498358678796","-0.028015013033697245,0.49094955428922593,-0.32385780920023366","0.7243026375027783,0.2944273290124073,-1.0",304,264,173,102,"0.4051864188365102,0.30563705046778256,0.6664498358678796",264,"0.6823545184579658,0.19890605819631269,0.6567852503614975",282,27,2.858202800000072
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,144,test,Prioritise2,0,square,triangle,cross,circle,"-0.12881863109484093,0.46745492896353924,0.32362925960524147","1.0,-0.10086551076024819,0.3631766774585774","1.0,0.01469043779870538,-1.0","0.5438403016684124,0.25535465854340766,0.6719910833849003",217,322,59,273,"-0.12881863109484093,0.46745492896353924,0.32362925960524147",217,"-0.15745197328482874,0.48927392525561153,0.09851328502402845",200,49,3.035468099999889
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,145,test,Prioritise2,0,circle,triangle,square,cross,"0.1184165720364383,0.4719787961363635,-0.6454646836219573","1.0,-0.27293323902243416,-0.35332683897484074","-0.0864279937772866,0.4533299305616785,0.40378459741649797","1.0,-0.0855518419522695,0.38524161028667625",156,14,224,320,"0.1184165720364383,0.4719787961363635,-0.6454646836219573",156,"0.18759316868675757,0.45946387343509576,-0.8398972692549822",149,21,9.804620000000341
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,146,test,Prioritise2,0,circle,cross,triangle,square,"1.0,0.031678509722878445,0.528693730626498","0.07186027412725471,0.47920645949573504,-0.5409731165987569","1.0,-0.007959551777363516,-1.0","1.0,-0.2759589912597996,-0.3378595329546661",305,161,56,13,"1.0,0.031678509722878445,0.528693730626498",305,"1.0,0.01469043779870538,-1.0",59,68,2.4906574999999975
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,147,test,Prioritise2,1,cross,triangle,circle,square,"0.6168077568629242,0.33775906377670717,-1.0","0.2563330525591274,0.3540064263668754,0.6360281906414551","1.0,-0.07783297952557244,0.3960373748090056","-0.10043403746491275,0.49495767021285575,-0.14337977127983403",111,254,319,184,"0.2563330525591274,0.3540064263668754,0.6360281906414551",254,"0.4204673865307198,0.3003640950728248,0.6680936776579738",265,181,2.074720299999626
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,148,test,Prioritise2,1,circle,cross,triangle,square,"0.1673887875274096,0.46333008938060627,-0.7729226224565875","0.3446475566939091,0.32593623267112437,0.6573177271493604","0.9709143462906737,0.05487098646765176,0.5521665648538059","0.7243026375027783,0.2944273290124073,-1.0",151,260,302,102,"0.3446475566939091,0.32593623267112437,0.6573177271493604",260,"0.7278119810668549,0.17880451220180715,0.6471802765379799",285,77,3.920350299999882
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,149,test,Prioritise3,3,square,triangle,cross,circle,"-0.15325530146069954,0.47850880592239364,0.23567289266690317","0.6646065852612066,0.3192149609683923,-1.0","1.0,-0.12042756170577695,-0.8836340589512358","0.697563521415238,0.19227379976898162,0.6538323072937366",210,107,41,283,"0.697563521415238,0.19227379976898162,0.6538323072937366",283,"0.557247182986663,0.35934004439537626,-1.0",116,342,2.799026700000013
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,150,test,NoPrioritise,3,circle,cross,triangle,square,"1.0,-0.11314379054822865,-0.9277147292103822","0.9709143462906737,0.05487098646765176,0.5521665648538059","0.003196340864616065,0.48789947231709707,-0.3930376390559923","0.17237529551869346,0.3792456671279014,0.6058334931269098",42,302,169,248,"0.17237529551869346,0.3792456671279014,0.6058334931269098",248,"0.15891936573799903,0.3831804895186659,0.5999565135488085",247,102,3.4674590999998145
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,151,test,Prioritise3,1,square,circle,cross,triangle,"1.0,-0.2812391217555803,-0.30713162009795525","-0.05454842094763246,0.44381461100324726,0.4456881091586087","-0.06359610428535867,0.4935649245563736,-0.24027710533734647","0.9566713411825642,0.17778746275501622,-1.0",11,228,178,82,"-0.05454842094763246,0.44381461100324726,0.4456881091586087",228,"0.4665589352747248,0.2840716923699367,0.6714844115718321",268,337,2.820886099999825
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,152,test,Prioritise3,1,square,circle,cross,triangle,"0.8885895249151152,0.10029123080933622,0.593298310174416","0.03656203285471027,0.4839890544285097,-0.46499532916065","0.7836643519746782,0.2678576623980824,-1.0","1.0,-0.2810383691272422,-0.05469022987079308",296,165,97,354,"0.03656203285471027,0.4839890544285097,-0.46499532916065",165,"-0.07115460775268467,0.4487065849390661,0.42510855757080535",226,74,3.850112199999785
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,153,test,Prioritise4,3,circle,triangle,square,cross,"0.9973143857544444,0.03943765994348003,0.5367265506444097","1.0,-0.1558548551326704,-0.7405909184559469","-0.1552691192795369,0.47984650043174004,0.22253130766167373","0.28235212283095645,0.4390974279014652,-1.0",304,36,209,140,"0.28235212283095645,0.4390974279014652,-1.0",140,"0.3373683384989987,0.425614728337375,-1.0",135,336,2.3528596000001016
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,154,test,NoPrioritise,2,circle,triangle,cross,square,"-0.14715582087117385,0.4925402828135286,0.025608434090147236","0.6526534052453359,0.32395804637990677,-1.0","1.0,-0.007959551777363516,-1.0","0.32969209843730707,0.3308126345090221,0.6543985772501693",195,108,56,259,"1.0,-0.007959551777363516,-1.0",56,"0.07004997715874661,0.40859431628906884,0.5522929170622126",240,197,2.4721936000000824
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,155,test,Prioritise4,2,circle,cross,square,triangle,"1.0,-0.0932311933171065,0.374286934875081","1.0,0.12391818455152381,-1.0","-0.12538192785381974,0.49466166942996614,-0.0651744334368548","1.0,-0.2583995670372059,-0.4160170008955538",321,74,189,18,"-0.12538192785381974,0.49466166942996614,-0.0651744334368548",189,"-0.14715582087117385,0.4925402828135286,0.025608434090147236",195,279,2.16861740000013
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,156,test,Prioritise3,3,cross,circle,square,triangle,"0.5691306813430501,0.3551652128948415,-1.0","1.0,-0.11314379054822865,-0.9277147292103822","-0.1582066093163167,0.48234509352938293,0.19584550247902222","0.9575099088241161,0.0625393185362546,0.5595685159060846",115,42,207,301,"0.9575099088241161,0.0625393185362546,0.5595685159060846",301,"0.43579397082986615,0.29501209376045523,0.6694809165992386",266,120,1.8466675999998188
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,157,test,NoPrioritise,0,square,triangle,circle,cross,"0.4282253351913974,0.40067838587068505,-1.0","-0.15601024525342333,0.4900377710624384,0.08414494382818494","0.697563521415238,0.19227379976898162,0.6538323072937366","1.0,-0.12765325079304635,-0.8480385611780058",127,199,283,40,"0.4282253351913974,0.40067838587068505,-1.0",127,"0.10890282843090082,0.4735368131811257,-0.6233623294930688",157,5,2.8896294999999554
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,158,test,Prioritise1,1,circle,square,triangle,cross,"0.6056610145008174,0.2310032177113197,0.6677762187869551","0.6287517000804042,0.333230015934751,-1.0","1.0,-0.17339639938985352,0.2442586263282529","-0.15971287347422924,0.4846106035432911,0.16864202556096686",277,110,332,205,"0.6287517000804042,0.333230015934751,-1.0",110,"0.557247182986663,0.35934004439537626,-1.0",116,231,5.801181400000132
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,159,test,Prioritise2,2,square,circle,triangle,cross,"0.8423878648894922,0.2395276862660105,-1.0","-0.01269399205840449,0.48953144240138324,-0.3581525544909092","1.0,-0.2812391217555803,-0.30713162009795525","0.9439739668489959,0.07017173146500566,0.5667550331301558",92,171,11,300,"1.0,-0.2812391217555803,-0.30713162009795525",11,"0.7127176267031001,0.18557291042394586,0.6506302425082333",284,20,1.6440941000000748
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,160,test,NoPrioritise,0,square,cross,triangle,circle,"1.0,0.0885108071490186,-1.0","0.04521328814621106,0.4828757040428189,-0.4835461552047625","0.697563521415238,0.19227379976898162,0.6538323072937366","1.0,-0.28545618498147696,-0.27665271730440133",69,164,283,9,"1.0,0.0885108071490186,-1.0",69,"1.0,-0.09100024043058197,-1.0",45,85,3.0373795000000428
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,161,test,Prioritise3,2,triangle,cross,circle,square,"1.0,-0.03882752461224859,0.44751763152896373","1.0,0.10281785561567158,-1.0","-0.11109230792064029,0.494998675286374,-0.11182488810932678","0.22896995211020998,0.45101907426419996,-1.0",314,71,186,145,"-0.11109230792064029,0.494998675286374,-0.11182488810932678",186,"-0.10587186235375057,0.4950046804635242,-0.12755688133261178",185,102,3.921289699999761
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,162,test,Prioritise2,1,cross,circle,triangle,square,"1.0,0.14454808295369936,-1.0","-0.09478536258948067,0.49485771099788134,-0.15929400236046964","0.32969209843730707,0.3308126345090221,0.6543985772501693","0.9575099088241161,0.0625393185362546,0.5595685159060846",77,183,259,301,"-0.09478536258948067,0.49485771099788134,-0.15929400236046964",183,"-0.07663707943429687,0.49424057193593485,-0.2075945922293636",180,46,3.4842364000001
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,163,test,Prioritise2,3,triangle,cross,square,circle,"1.0,-0.23416809090988489,0.11348302116348141","-0.12881863109484093,0.46745492896353924,0.32362925960524147","0.9001622899209403,0.20948101299508481,-1.0","0.2715377535601935,0.44160513045338035,-1.0",342,217,87,141,"0.2715377535601935,0.44160513045338035,-1.0",141,"0.1774490411200258,0.4614263698132157,-0.8044096137074778",150,211,2.1201452000000245
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,164,test,Prioritise1,0,cross,triangle,circle,square,"0.8744524420551003,0.1077067653533772,0.5993718879433354","0.0809641014742315,0.4778728517952051,-0.560834903418019","1.0,-0.28545618498147696,-0.27665271730440133","-0.1334211421392112,0.46921826779504494,0.31151742599586085",295,160,9,216,"0.8744524420551003,0.1077067653533772,0.5993718879433354",295,"0.9165223056430671,0.08531838961047389,0.5804719469242157",298,311,1.9386429000001044
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,165,test,Prioritise3,3,square,circle,cross,triangle,"-0.15691856372514257,0.4811251279442219,0.20925454252068332","1.0,0.008268781307839035,0.5033766660072689","0.4665589352747248,0.2840716923699367,0.6714844115718321","0.4981526525436166,0.3791643150394166,-1.0",208,308,268,121,"0.4981526525436166,0.3791643150394166,-1.0",121,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595",193,131,1.934314699999959
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,166,test,Prioritise3,1,square,circle,triangle,cross,"1.0,-0.27567226916307197,-0.025990342729996674","-0.10032491436032498,0.45768874039972984,0.3817396096664756","0.8314067698500829,0.129644828397681,0.6162087510840306","1.0,-0.11314379054822865,-0.9277147292103822",352,222,292,42,"-0.10032491436032498,0.45768874039972984,0.3817396096664756",222,"0.0809641014742315,0.4778728517952051,-0.560834903418019",160,319,1.68381780000027
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,167,test,Prioritise3,1,circle,square,triangle,cross,"0.8885895249151152,0.10029123080933622,0.593298310174416","1.0,0.04460337025072447,-1.0","-0.1415152911985038,0.4725588943334964,0.2868282896334675","1.0,-0.289651960671372,-0.12741280502186536",296,63,214,359,"1.0,0.04460337025072447,-1.0",63,"0.984183681480933,0.0471694796759472,0.544551712303033",303,162,1.800514700000349
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,168,test,Prioritise2,3,cross,triangle,square,circle,"1.0,-0.23416809090988489,0.11348302116348141","1.0,-0.22467733398512213,-0.5303566464837048","0.6526534052453359,0.32395804637990677,-1.0","-0.12538192785381974,0.49466166942996614,-0.0651744334368548",342,25,108,189,"-0.12538192785381974,0.49466166942996614,-0.0651744334368548",189,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595",193,167,1.6235520000000179
Pri_ET_Study1_3,M,0/0/1900,2022-07-07_10h53.12.221,169,test,Prioritise3,0,cross,square,triangle,circle,"1.0,0.1513135807267587,-1.0","1.0,-0.289651960671372,-0.12741280502186536","0.04661056885000425,0.4151827959781793,0.5366388806382338","1.0,0.00043266500642058503,0.4945408245860483",78,359,238,309,"1.0,0.1513135807267587,-1.0",78,"1.0,-0.291416597096681,-0.18651092035548889",3,152,1.7882399000000078
